cem N_HT TCP_10 TCP_kill_10 TCP_60 TCP_kill_60 TCP_120 TCP_kill_120 TCP_240 TCP_kill_240
6.050000000000000000e+01 4.000000000000000000e+00 8.999200201283062972e-01 9.661604369303693485e-01 8.048932358594605985e-01 9.327780660902367238e-01 7.107388148643092318e-01 8.974211828888069009e-01 6.106537092118065058e-01 8.564174603418992504e-01
6.150000000000000000e+01 4.000000000000000000e+00 9.054348519552467556e-01 9.694743877043278113e-01 8.102595140189309264e-01 9.372834558202630673e-01 7.145711997621629896e-01 9.025371379010506123e-01 6.121438698757510899e-01 8.617915875933835901e-01
6.250000000000000000e+01 4.000000000000000000e+00 9.092919637946657030e-01 9.717207944446853984e-01 8.142456608807249197e-01 9.405864478615750812e-01 7.175068500352242973e-01 9.064875434223710338e-01 6.133055754220597677e-01 8.661354573496562459e-01
6.350000000000000000e+01 4.000000000000000000e+00 9.113135763779028897e-01 9.729977478802067647e-01 8.163072116571532533e-01 9.425351596932939335e-01 7.190052029402238531e-01 9.089063096603370306e-01 6.138900131598447052e-01 8.689190026175740433e-01
6.450000000000000000e+01 4.000000000000000000e+00 9.131925079981506599e-01 9.741708560787786242e-01 8.183319777437790821e-01 9.444347450949880374e-01 7.205229345172412536e-01 9.113608494222309453e-01 6.144921310072541942e-01 8.718420598019557266e-01
6.550000000000000000e+01 4.000000000000000000e+00 9.145352389045614538e-01 9.750721528004397953e-01 8.197220111477881987e-01 9.459121475153045022e-01 7.215310287641326648e-01 9.133059270554122477e-01 6.148785815299077084e-01 8.742218847611268329e-01
6.650000000000000000e+01 4.000000000000000000e+00 9.160068487227953637e-01 9.759467157915823199e-01 8.213204944324244972e-01 9.473484007380184035e-01 7.227330760352744798e-01 9.151731994187122243e-01 6.153577561366407878e-01 8.764525464904131535e-01
6.750000000000000000e+01 4.000000000000000000e+00 9.168246585523051051e-01 9.765367151603759899e-01 8.222239726222122513e-01 9.484018764795117962e-01 7.234122811504080097e-01 9.166407162958087884e-01 6.156235004074708250e-01 8.783329274836932932e-01
6.850000000000000000e+01 4.000000000000000000e+00 9.185240135946856066e-01 9.774964931197341889e-01 8.240835172710520018e-01 9.499900645461101245e-01 7.248128048387585398e-01 9.187173022063200856e-01 6.161798445740297447e-01 8.808289855193807139e-01
6.950000000000000000e+01 4.000000000000000000e+00 9.188828262405172032e-01 9.778566929714587186e-01 8.244395554915003865e-01 9.506624288624203611e-01 7.250550801737173368e-01 9.196968794896678290e-01 6.162634788914702622e-01 8.821476823098718389e-01
7.050000000000000000e+01 4.000000000000000000e+00 9.201061183149673584e-01 9.785505096208606535e-01 8.257987059732614377e-01 9.518403401242335748e-01 7.260886181740249246e-01 9.212646090321315873e-01 6.166776541423163449e-01 8.840611646185392303e-01
7.150000000000000000e+01 4.000000000000000000e+00 9.214571815859088355e-01 9.792814098571105408e-01 8.273711741832621147e-01 9.531183983753832578e-01 7.273180882043921436e-01 9.229894007570629277e-01 6.171801402907669543e-01 8.861794507863568482e-01
7.250000000000000000e+01 4.000000000000000000e+00 9.221880765741041763e-01 9.797589143841695103e-01 8.281665774068328600e-01 9.539760744163930939e-01 7.279084867255753988e-01 9.241916733709005793e-01 6.174089775294000493e-01 8.877321443897668862e-01
7.350000000000000000e+01 4.000000000000000000e+00 9.227609749566112463e-01 9.801635039016793893e-01 8.288173051926001067e-01 9.547319632258152167e-01 7.284056355304292518e-01 9.252778774042986765e-01 6.176057278906375014e-01 8.891610404489032060e-01
7.450000000000000000e+01 4.000000000000000000e+00 9.232152995228388725e-01 9.805063390671564516e-01 8.293173679973459000e-01 9.553799451286228983e-01 7.287769586676058342e-01 9.262193417047935862e-01 6.177482459654308755e-01 8.904155639760029661e-01
7.550000000000000000e+01 4.000000000000000000e+00 9.241863319754733963e-01 9.810332755251059966e-01 8.304219161200693256e-01 9.563079125931174262e-01 7.296255742722507209e-01 9.274862567830314264e-01 6.180893544160692699e-01 8.919980131521626499e-01
7.650000000000000000e+01 4.000000000000000000e+00 9.252736894664437273e-01 9.816063143044080341e-01 8.316969493268253633e-01 9.573459900165811609e-01 7.306219242487297372e-01 9.289261480104951119e-01 6.184946726085801538e-01 8.938164469694964698e-01
7.750000000000000000e+01 4.000000000000000000e+00 9.259504365286450600e-01 9.820233422212322205e-01 8.324832019282168982e-01 9.581435818433247098e-01 7.312246892564717715e-01 9.300872283698655707e-01 6.187310810768027469e-01 8.953606882622994201e-01
7.850000000000000000e+01 4.000000000000000000e+00 9.258716769723218665e-01 9.821348608852814577e-01 8.323464545636545253e-01 9.583958359190846155e-01 7.310949393337016211e-01 9.305133805650608325e-01 6.186696118450459858e-01 8.960112213912626578e-01
7.950000000000000000e+01 4.000000000000000000e+00 9.266807549077592521e-01 9.825695839647869967e-01 8.332842112730484141e-01 9.591905897736680009e-01 7.318208708715219224e-01 9.316251710623575377e-01 6.189626545717022976e-01 8.974291576230479794e-01
8.050000000000000000e+01 4.000000000000000000e+00 9.273857023437591662e-01 9.829669555387395841e-01 8.341212252502275826e-01 9.599423763672627619e-01 7.324767687335551614e-01 9.327043699592577619e-01 6.192279325435542381e-01 8.988389362579315423e-01
8.150000000000000000e+01 4.000000000000000000e+00 9.277510680861470460e-01 9.832618020835621753e-01 8.344913995207672297e-01 9.605247695140217701e-01 7.327245100179123893e-01 9.335875843678606012e-01 6.193081298517002509e-01 9.000730779954225769e-01
8.250000000000000000e+01 4.000000000000000000e+00 9.286667876521306209e-01 9.836743545795940680e-01 8.356855518601978838e-01 9.613184637604508254e-01 7.337205106117580256e-01 9.347159682933856573e-01 6.197341322174086953e-01 9.015068931442453692e-01
8.350000000000000000e+01 4.000000000000000000e+00 9.293324152925866999e-01 9.840300957855181441e-01 8.364501371622057313e-01 9.619776469343969127e-01 7.343098044132624347e-01 9.356545809783871626e-01 6.199711398980983779e-01 9.027295616485864205e-01
8.450000000000000000e+01 4.000000000000000000e+00 9.292693112805862077e-01 9.841465646589327987e-01 8.363058470432731539e-01 9.622383114190766751e-01 7.341548616850064324e-01 9.360926109867826472e-01 6.198911044432940942e-01 9.033999646857054922e-01
8.550000000000000000e+01 4.000000000000000000e+00 9.301456284811855380e-01 9.845862297366358984e-01 8.373249332246550658e-01 9.630609395713011223e-01 7.349376892300093500e-01 9.372677219474724319e-01 6.202005845339189083e-01 9.049350514204776985e-01
8.650000000000000000e+01 4.000000000000000000e+00 9.307880527064132936e-01 9.848899057119619993e-01 8.381287740597569424e-01 9.636368144933356028e-01 7.355953346599527487e-01 9.380871232503641410e-01 6.204796621288023450e-01 9.059852616586941965e-01
8.750000000000000000e+01 4.000000000000000000e+00 9.320208719766833738e-01 9.854237958653515594e-01 8.396675261973537419e-01 9.646514336326810213e-01 7.368355514445499299e-01 9.395297312628354547e-01 6.209916395501956510e-01 9.078375027869719505e-01
8.850000000000000000e+01 4.000000000000000000e+00 9.311882277207985670e-01 9.852825337485374702e-01 8.385819471063645780e-01 9.645014164586156458e-01 7.359183176921266778e-01 9.394801968254123947e-01 6.205877166999724803e-01 9.080139115317397147e-01
8.950000000000000000e+01 4.000000000000000000e+00 9.320005213153156332e-01 9.856495828208945431e-01 8.395588379637932697e-01 9.651807456961571940e-01 7.366927869050803324e-01 9.404343942889508146e-01 6.209061205579826659e-01 9.092304465952678605e-01
9.050000000000000000e+01 4.000000000000000000e+00 9.320996143779890497e-01 9.857597402717889201e-01 8.397179674434024355e-01 9.654446389713391419e-01 7.368392852859821929e-01 9.408698541589499698e-01 6.209727358152820065e-01 9.098624402653685550e-01
9.150000000000000000e+01 4.000000000000000000e+00 9.333923174386412613e-01 9.862722357162868603e-01 8.413165847411117060e-01 9.663848087453570379e-01 7.381283801275017042e-01 9.421694158548589160e-01 6.215097626145277276e-01 9.114822185989971404e-01
9.250000000000000000e+01 4.000000000000000000e+00 9.341006038215312612e-01 9.866354684783473772e-01 8.421273977815677547e-01 9.670868036987838590e-01 7.387383652108991949e-01 9.431987830643687731e-01 6.217444123591305827e-01 9.128633568719375369e-01
9.350000000000000000e+01 4.000000000000000000e+00 9.340344409296766903e-01 9.867185780316163335e-01 8.419986433534990544e-01 9.672919160942247130e-01 7.386039587454189537e-01 9.435608620755900899e-01 6.216748761887266328e-01 9.134356122772008257e-01
9.450000000000000000e+01 4.000000000000000000e+00 9.330548137387809637e-01 9.864882589977247429e-01 8.408117326752787557e-01 9.669890528310003397e-01 7.376542509159846883e-01 9.432986606878934754e-01 6.212768537317621131e-01 9.133270338072745353e-01
9.550000000000000000e+01 4.000000000000000000e+00 9.343193024155660442e-01 9.869828152154178635e-01 8.423074479476503340e-01 9.678611562770320642e-01 7.388269670889079377e-01 9.444701164623439116e-01 6.217565136265009729e-01 9.147508438341851456e-01
9.650000000000000000e+01 4.000000000000000000e+00 9.357339987455757235e-01 9.874859610297798129e-01 8.441525085149758079e-01 9.688158703318533460e-01 7.403615506231112642e-01 9.458081266242878149e-01 6.224099648373645488e-01 9.164242431336393491e-01
9.750000000000000000e+01 4.000000000000000000e+00 9.358123411873494613e-01 9.876084115906266225e-01 8.441784727391163923e-01 9.690742482535823488e-01 7.403425544329375052e-01 9.462269015003572648e-01 6.223869505465106089e-01 9.170489767250293855e-01
9.850000000000000000e+01 4.000000000000000000e+00 9.363094323107271633e-01 9.878183205949835344e-01 8.448190875262401311e-01 9.694829276368813753e-01 7.408775276214264460e-01 9.468156790280352064e-01 6.226192711523625967e-01 9.178078011129968683e-01
9.950000000000000000e+01 4.000000000000000000e+00 9.376987306873680872e-01 9.883232558831651637e-01 8.466814237048180258e-01 9.705087755170664909e-01 7.424309254305663242e-01 9.483295656661067108e-01 6.232705669207608823e-01 9.198062863269289569e-01
1.005000000000000000e+02 4.000000000000000000e+00 9.377344432382439532e-01 9.884328251567487955e-01 8.466519974783327518e-01 9.707504913577965633e-01 7.423632805541531265e-01 9.487339470274194220e-01 6.232247116481172133e-01 9.204259391560973835e-01
1.015000000000000000e+02 4.000000000000000000e+00 9.383967610068705278e-01 9.886986072495369537e-01 8.475398387248593846e-01 9.713044454939239181e-01 7.431052514887728222e-01 9.495697783842920181e-01 6.235374193689308120e-01 9.215538941615240009e-01
1.025000000000000000e+02 4.000000000000000000e+00 9.376204159628036550e-01 9.885580021979748500e-01 8.464749373474151906e-01 9.710953235823426288e-01 7.421916596184421344e-01 9.493711271027692744e-01 6.231374353421476053e-01 9.214560710511348063e-01
1.035000000000000000e+02 4.000000000000000000e+00 9.391064732151769290e-01 9.890664649956306675e-01 8.484030480749824576e-01 9.720732200579578208e-01 7.437821014179546442e-01 9.507556252934731278e-01 6.238080642764578521e-01 9.232087000028761370e-01
1.045000000000000000e+02 4.000000000000000000e+00 9.393110235225239357e-01 9.891780613673789579e-01 8.486820129247475419e-01 9.723203084095709547e-01 7.440207556833187130e-01 9.511499629029903646e-01 6.239112520064644674e-01 9.237707339718699284e-01
1.055000000000000000e+02 4.000000000000000000e+00 9.401933293249473689e-01 9.894995666565761239e-01 8.497561260437069830e-01 9.729124491317503454e-01 7.448764972275188079e-01 9.519691149414399867e-01 6.242659480242335190e-01 9.247921987962073320e-01
1.065000000000000000e+02 4.000000000000000000e+00 9.400100188350999364e-01 9.895324183133809015e-01 8.495302148954494426e-01 9.730658897098195537e-01 7.446803019822363368e-01 9.523062688662851105e-01 6.241704793253912698e-01 9.253943957470674997e-01
1.075000000000000000e+02 4.000000000000000000e+00 9.412950024182158426e-01 9.899285999417613002e-01 8.512371444444407631e-01 9.738187943929973445e-01 7.461199151146331587e-01 9.533567571864204337e-01 6.247930015777496404e-01 9.266939808852842075e-01
1.085000000000000000e+02 4.000000000000000000e+00 9.411505629392357131e-01 9.899817406922142293e-01 8.509825500809985455e-01 9.739756106487839071e-01 7.458626799775829319e-01 9.536695073922571986e-01 6.246611227915996878e-01 9.272388344686626205e-01
1.095000000000000000e+02 4.000000000000000000e+00 9.417453868581001641e-01 9.902568938960373268e-01 8.516733577680002387e-01 9.745454902385746188e-01 7.463742181418733246e-01 9.545482426012805721e-01 6.248487626347956070e-01 9.284754449011427546e-01
1.105000000000000000e+02 4.000000000000000000e+00 9.433497162003039449e-01 9.907276259622467274e-01 8.538334264350364577e-01 9.754486639215869115e-01 7.482040598308994372e-01 9.558074072349703743e-01 6.256407241831278832e-01 9.300236743309605592e-01
1.115000000000000000e+02 4.000000000000000000e+00 9.432340433763978238e-01 9.907582868176036950e-01 8.536970711196385508e-01 9.755802583547699136e-01 7.480862621192572171e-01 9.560935068626017497e-01 6.255804318324279523e-01 9.305338726581994235e-01
1.125000000000000000e+02 4.000000000000000000e+00 9.432503764765531873e-01 9.908336572520460850e-01 8.536277522522656147e-01 9.757319008108599201e-01 7.479838708441503003e-01 9.563335271541473226e-01 6.255250272681652790e-01 9.308881398760164849e-01
1.135000000000000000e+02 4.000000000000000000e+00 9.446418738695764317e-01 9.912504410453745196e-01 8.554818195039963769e-01 9.765458952457807262e-01 7.495391876824814004e-01 9.574957199321214585e-01 6.261894245933414815e-01 9.323663219613722575e-01
1.145000000000000000e+02 4.000000000000000000e+00 9.447471785538400502e-01 9.913053248932988115e-01 8.556954183849850848e-01 9.767076377161226786e-01 7.497515986779217378e-01 9.577879679061745977e-01 6.262873262506848393e-01 9.328162320285491305e-01
1.155000000000000000e+02 4.000000000000000000e+00 9.464739366617498373e-01 9.918033001832239348e-01 8.580348369304201528e-01 9.776960492988170381e-01 7.517278323395170103e-01 9.592117056041823409e-01 6.271325263035698594e-01 9.346391584344676540e-01
1.165000000000000000e+02 4.000000000000000000e+00 9.472182572895069264e-01 9.920770413253415798e-01 8.589866120219524781e-01 9.782708555930490490e-01 7.524921488148975657e-01 9.600897853319391162e-01 6.274423692177208967e-01 9.358469680754921693e-01
1.175000000000000000e+02 4.000000000000000000e+00 9.477923083031387641e-01 9.922639276940858899e-01 8.597805435524826789e-01 9.786730599773835193e-01 7.531665317957441097e-01 9.607126313977085719e-01 6.277280959730672238e-01 9.367093730913280680e-01
1.185000000000000000e+02 4.000000000000000000e+00 9.489027737127814222e-01 9.926071636820434918e-01 8.612120882756389983e-01 9.793468739041287785e-01 7.543393616817626324e-01 9.616867510401143626e-01 6.282194932327349601e-01 9.379739293895226204e-01
1.195000000000000000e+02 4.000000000000000000e+00 9.504086200771305615e-01 9.930298689785214128e-01 8.632156710605658478e-01 9.801708883080728629e-01 7.560144881524286653e-01 9.628609922424490319e-01 6.289312927863502933e-01 9.394656505494605181e-01
1.205000000000000000e+02 4.000000000000000000e+00 9.513132333162285237e-01 9.933278301626142781e-01 8.644179865127921136e-01 9.808119418996478212e-01 7.570020801956629519e-01 9.638562398719784374e-01 6.293359374487109692e-01 9.408533571634547510e-01
1.215000000000000000e+02 4.000000000000000000e+00 9.531399516718397358e-01 9.937638040997804900e-01 8.671116773350535656e-01 9.817278342929347534e-01 7.593886075907625433e-01 9.652025147590672649e-01 6.303915432461523194e-01 9.425789138541986745e-01
1.225000000000000000e+02 4.000000000000000000e+00 9.540192850831569205e-01 9.939839982565277232e-01 8.684170040827438042e-01 9.822070312558214278e-01 7.605470442292120437e-01 9.659286732557175181e-01 6.309032376901115846e-01 9.435419940277330886e-01
1.235000000000000000e+02 4.000000000000000000e+00 9.544397827460118222e-01 9.941221615187794125e-01 8.690076204539644023e-01 9.825254132381019412e-01 7.610538897308887218e-01 9.664444457512481046e-01 6.311223625600890230e-01 9.442835183399944654e-01
1.245000000000000000e+02 4.000000000000000000e+00 9.539543666856972193e-01 9.940975338434628883e-01 8.681947294703650231e-01 9.825234989295671406e-01 7.602662622640141699e-01 9.665354654255384759e-01 6.307411257898961621e-01 9.445695894289503070e-01
1.255000000000000000e+02 4.000000000000000000e+00 9.546835549752229477e-01 9.942684439912075067e-01 8.692782744017957253e-01 9.828847698624916251e-01 7.612382961684026617e-01 9.670648155409342639e-01 6.311817364050108514e-01 9.452391525616661294e-01
1.265000000000000000e+02 4.000000000000000000e+00 9.544113847074338075e-01 9.942928549051214260e-01 8.687845031164656007e-01 9.829928331915330775e-01 7.607348880820847814e-01 9.673258686464860645e-01 6.309269190887401013e-01 9.457548511231032018e-01
1.275000000000000000e+02 4.000000000000000000e+00 9.550722266372542180e-01 9.944492905889089629e-01 8.698366177744332184e-01 9.833707479108538818e-01 7.616966772984251621e-01 9.679412547165893166e-01 6.313544618276817344e-01 9.466282484466965741e-01
1.285000000000000000e+02 4.000000000000000000e+00 9.567015301740773303e-01 9.948028003238675865e-01 8.723507694341291474e-01 9.841614957040591971e-01 7.639732743512357427e-01 9.691536777836025074e-01 6.323723655766418927e-01 9.482438206066441388e-01
1.295000000000000000e+02 4.000000000000000000e+00 9.562736928649178125e-01 9.947846222858999221e-01 8.716368021199712990e-01 9.841749488930709999e-01 7.632830710000562124e-01 9.692671620716987180e-01 6.320393389319693966e-01 9.485550806927115497e-01
1.305000000000000000e+02 4.000000000000000000e+00 9.560127514438905294e-01 9.947735422374384129e-01 8.712033173127674557e-01 9.841809215775377817e-01 7.628660803757307818e-01 9.693285293100072364e-01 6.318393959348105327e-01 9.487263846092576225e-01
1.315000000000000000e+02 4.000000000000000000e+00 9.569349040341400547e-01 9.949587083108563101e-01 8.726177617784703910e-01 9.845721463198552348e-01 7.641564231052466738e-01 9.698936383914842363e-01 6.324296795092513301e-01 9.494210559338852606e-01
1.325000000000000000e+02 4.000000000000000000e+00 9.572388068731313426e-01 9.950662090739810228e-01 8.730846064185712185e-01 9.848627809103941422e-01 7.645633300585890080e-01 9.704165529772829091e-01 6.325966318357267859e-01 9.502446551420956622e-01
1.335000000000000000e+02 4.000000000000000000e+00 9.571221603475504880e-01 9.950798472100217396e-01 8.728688530264004930e-01 9.849163170573124182e-01 7.643439063508054021e-01 9.705395205755150689e-01 6.324874971650722433e-01 9.504797580199287887e-01
1.345000000000000000e+02 4.000000000000000000e+00 9.576912019832630740e-01 9.952080725489359514e-01 8.737318267959295337e-01 9.852042933473429409e-01 7.651246639685495010e-01 9.709841138713505293e-01 6.328425921465740123e-01 9.510763751985719106e-01
1.355000000000000000e+02 4.000000000000000000e+00 9.557842801380490583e-01 9.949728650600200286e-01 8.706329776905131768e-01 9.847884244209703652e-01 7.621900922748953144e-01 9.705429915140484365e-01 6.314567629710271524e-01 9.508365173740852549e-01
1.365000000000000000e+02 4.000000000000000000e+00 9.573073208078474172e-01 9.952280667116930601e-01 8.730798596275287649e-01 9.853331907530831213e-01 7.644778621565613275e-01 9.713210729577832492e-01 6.325180269812715750e-01 9.517618956479103609e-01
1.375000000000000000e+02 4.000000000000000000e+00 9.585048621261459401e-01 9.954585230755385039e-01 8.749779026150203975e-01 9.858534750644896150e-01 7.662220559860308811e-01 9.721152676533038051e-01 6.333062327667492442e-01 9.528056604373402738e-01
1.385000000000000000e+02 4.000000000000000000e+00 9.576951888922996536e-01 9.953662864104378949e-01 8.736506446446101748e-01 9.856960306969480001e-01 7.649631246045124344e-01 9.719626166282224755e-01 6.327138752376139097e-01 9.527592568554700270e-01
1.395000000000000000e+02 4.000000000000000000e+00 9.570800609837361028e-01 9.953109168313986066e-01 8.726318356174292967e-01 9.856179628913099844e-01 7.639929459832888181e-01 9.719251573218328222e-01 6.322574179361589719e-01 9.528530188113293331e-01
1.405000000000000000e+02 4.000000000000000000e+00 9.584621404659858790e-01 9.955591045236130698e-01 8.748434507857684173e-01 9.861732996345927704e-01 7.660429587304644627e-01 9.727622093673147230e-01 6.331941221124438579e-01 9.539312257274082940e-01
1.415000000000000000e+02 4.000000000000000000e+00 9.588194000614689294e-01 9.956388706951632139e-01 8.753824186374992156e-01 9.863521027472073044e-01 7.665297634003486182e-01 9.730372134178995047e-01 6.334161061974268314e-01 9.542981657284836938e-01
1.425000000000000000e+02 4.000000000000000000e+00 9.603349496905970728e-01 9.959067261250184044e-01 8.778599173263338384e-01 9.869797537325654124e-01 7.688392511063001367e-01 9.740203203327627568e-01 6.344651352259118582e-01 9.556227232549812101e-01
1.435000000000000000e+02 4.000000000000000000e+00 9.602390733453860516e-01 9.959297788141731056e-01 8.777088406534739873e-01 9.870846748730368603e-01 7.686837079905529668e-01 9.742645803875257249e-01 6.343776127760561989e-01 9.560860371773497457e-01
1.445000000000000000e+02 4.000000000000000000e+00 9.609567834291308230e-01 9.960722055476867176e-01 8.788550924677444032e-01 9.874236726067504577e-01 7.697419527157004504e-01 9.748091324222313281e-01 6.348580202836379138e-01 9.568451711403659354e-01
1.455000000000000000e+02 4.000000000000000000e+00 9.590897265687242657e-01 9.957975159579119939e-01 8.757220903866109740e-01 9.867941079726504361e-01 7.667872690567379967e-01 9.738595024351067719e-01 6.335112371144537846e-01 9.556352564856666065e-01
1.465000000000000000e+02 4.000000000000000000e+00 9.595546000442252144e-01 9.959244642441299478e-01 8.764854991542022633e-01 9.871480155730362194e-01 7.674689298518100333e-01 9.745017969172149463e-01 6.337889095266060480e-01 9.566511339468661834e-01
1.475000000000000000e+02 4.000000000000000000e+00 9.626718880719102867e-01 9.964056041793643015e-01 8.816187761769649356e-01 9.882301472849649437e-01 7.722966871633168973e-01 9.761185241756731301e-01 6.360124845394838911e-01 9.586902377560004851e-01
1.485000000000000000e+02 4.000000000000000000e+00 9.625291909229758414e-01 9.964142635657612379e-01 8.813598843719577802e-01 9.882778470726762965e-01 7.720360609157319587e-01 9.762408378166190781e-01 6.358843585168149071e-01 9.589377976839557061e-01
1.495000000000000000e+02 4.000000000000000000e+00 9.627032388828585807e-01 9.964740544130918920e-01 8.816663086342573230e-01 9.884677980736437108e-01 7.723086837812196404e-01 9.766143914900968781e-01 6.359863574403917807e-01 9.595685879430446708e-01
0.000000000000000000e+00 5.000000000000000000e+00 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01 5.533459312634031457e-01
5.000000000000000278e-02 5.000000000000000000e+00 5.651323232072155145e-01 5.801532580975533593e-01 5.611042480561667656e-01 5.762075453573091144e-01 5.580459832699120604e-01 5.732109440263998268e-01 5.550729200989625856e-01 5.702971027335720366e-01
1.500000000000000222e-01 5.000000000000000000e+00 6.230454003287912990e-01 6.426934432770908812e-01 5.990622409450431229e-01 6.195651037571939801e-01 5.809262703820140539e-01 6.020335205618873031e-01 5.634269964033729039e-01 5.850816771411871953e-01
2.500000000000000000e-01 5.000000000000000000e+00 6.531543349626914852e-01 6.757283327044874000e-01 6.188900501546955590e-01 6.430587507885801024e-01 5.928679707548951683e-01 6.181499091319238026e-01 5.677675807159733301e-01 5.940385807090325931e-01
3.500000000000000333e-01 5.000000000000000000e+00 6.763893538458316534e-01 7.014498141561700262e-01 6.343601321521210590e-01 6.618272460616797526e-01 6.022227090313230224e-01 6.313641206347435642e-01 5.711690906351801766e-01 6.017819448190063758e-01
4.500000000000000111e-01 5.000000000000000000e+00 6.935834113628915887e-01 7.205722709153372652e-01 6.459477164412340544e-01 6.761132754629907149e-01 6.092657757540089758e-01 6.416435360849628289e-01 5.737343658008782210e-01 6.080451400074471380e-01
5.500000000000000444e-01 5.000000000000000000e+00 7.069140965732195747e-01 7.355117535973600962e-01 6.550246525660045060e-01 6.875307109527104554e-01 6.148046224015638606e-01 6.500402864688309412e-01 5.757529790806936720e-01 6.133659806836689876e-01
6.500000000000001332e-01 5.000000000000000000e+00 7.172101966719199861e-01 7.472006134478510475e-01 6.620665652525293821e-01 6.966392718824082619e-01 6.191001581301945889e-01 6.568826254632342820e-01 5.773129711183813129e-01 6.178848118016910806e-01
7.500000000000000000e-01 5.000000000000000000e+00 7.265564314354679976e-01 7.577305877274108648e-01 6.685553542179631936e-01 7.049781903588221432e-01 6.230943718447677915e-01 6.632095639148505306e-01 5.787738508695098316e-01 6.220953335659982208e-01
8.500000000000000888e-01 5.000000000000000000e+00 7.333331411973854630e-01 7.655646593554624735e-01 6.732418923338548966e-01 7.112914812457412639e-01 6.259607084469135385e-01 6.681153430093319523e-01 5.798123918625325279e-01 6.255287961973334809e-01
9.499999999999999556e-01 5.000000000000000000e+00 7.406751115876355485e-01 7.738692917010726591e-01 6.784197021917469650e-01 7.180654940248263340e-01 6.291686994610377059e-01 6.733882902981873642e-01 5.809878388487977885e-01 6.291768442228398150e-01
1.500000000000000000e+00 5.000000000000000000e+00 7.667034334244881011e-01 8.037725843309891927e-01 6.970940355428030255e-01 7.435176666096198206e-01 6.408086620522669419e-01 6.940164811617945961e-01 5.852524753434049654e-01 6.443733950063579297e-01
2.500000000000000000e+00 5.000000000000000000e+00 7.948623453066320232e-01 8.364205788418195286e-01 7.179425848828225876e-01 7.730553793555107189e-01 6.539831438296966892e-01 7.192325337189346968e-01 5.901021480869105273e-01 6.642765918556230442e-01
3.500000000000000000e+00 5.000000000000000000e+00 8.120243049827344795e-01 8.564655832125837032e-01 7.311229159755404661e-01 7.925185796315242781e-01 6.624453684180858781e-01 7.368376849252225025e-01 5.932341722353398072e-01 6.791889148467393778e-01
4.500000000000000000e+00 5.000000000000000000e+00 8.245168131760608476e-01 8.710229515314753534e-01 7.409965638425284329e-01 8.073987013503438614e-01 6.688685635899235260e-01 7.508494688113499516e-01 5.956246580637499788e-01 6.916031354237365258e-01
5.500000000000000000e+00 5.000000000000000000e+00 8.341217611610217686e-01 8.821474307829352268e-01 7.487802145611189841e-01 8.192550932763105198e-01 6.739939421605810610e-01 7.623743559469174924e-01 5.975435711230626668e-01 7.021616775418266787e-01
6.500000000000000000e+00 5.000000000000000000e+00 8.413765611034923486e-01 8.906519496845802797e-01 7.547666629197404831e-01 8.286994188663708849e-01 6.779638217439591941e-01 7.718688380034963714e-01 5.990311771851887235e-01 7.111949605594904966e-01
7.500000000000000000e+00 5.000000000000000000e+00 8.476464077778117501e-01 8.979010773421395308e-01 7.600318034570343606e-01 8.369639385202740645e-01 6.814862088885372815e-01 7.803345298104474859e-01 6.003575116476137508e-01 7.193951174416371996e-01
8.500000000000000000e+00 5.000000000000000000e+00 8.531633038443797723e-01 9.042352872015398946e-01 7.647120884397706764e-01 8.443418831359527088e-01 6.846302530619011728e-01 7.880217521986802032e-01 6.015423249005154016e-01 7.269768605790153382e-01
9.500000000000000000e+00 5.000000000000000000e+00 8.574889646285047684e-01 9.093033505992205168e-01 7.684365954852852010e-01 8.504621425613406727e-01 6.871459977791827267e-01 7.945863124342646966e-01 6.024903257232220311e-01 7.336541569705515853e-01
1.050000000000000000e+01 5.000000000000000000e+00 8.617914469688839896e-01 9.141609356969501166e-01 7.721818634868162778e-01 8.563665780270373062e-01 6.896934738821129951e-01 8.009341800981458759e-01 6.034561733808055939e-01 7.401088892917181417e-01
1.150000000000000000e+01 5.000000000000000000e+00 8.651239720852207382e-01 9.180193454290253019e-01 7.751394380138081353e-01 8.612423403280858869e-01 6.917230497115773868e-01 8.063347084518115437e-01 6.042280546649012596e-01 7.457667638936598120e-01
1.250000000000000000e+01 5.000000000000000000e+00 8.683619091912545551e-01 9.216990165707894533e-01 7.780241668064566962e-01 8.659305703408983756e-01 6.937040944011216848e-01 8.115596144550931701e-01 6.049806711824387007e-01 7.512753123407653888e-01
1.350000000000000000e+01 5.000000000000000000e+00 8.713117555092630973e-01 9.250529403059989386e-01 7.806588369379963144e-01 8.702617739641891337e-01 6.955116748519072356e-01 8.164418898809847613e-01 6.056647975559873442e-01 7.564878338823570747e-01
1.450000000000000000e+01 5.000000000000000000e+00 8.744876695456739180e-01 9.283954535815274189e-01 7.835892784727589433e-01 8.745945458233402858e-01 6.975743723795900797e-01 8.212946774508244063e-01 6.064670719084380712e-01 7.615844825984144917e-01
1.550000000000000000e+01 5.000000000000000000e+00 8.766607430768550424e-01 9.309756212097779482e-01 7.855115788503544971e-01 8.780310008812778344e-01 6.988782526617890456e-01 8.252905927305235201e-01 6.069526162515380685e-01 7.660087359159493126e-01
