Temp TCP TCP_5 TCP_50
4.043964202433989641e+01 9.183017963659509952e-01 7.688331248912048110e-01 9.998912900939407322e-01
4.116159536393097085e+01 9.644618788115224550e-01 9.866374640061567058e-01 2.691966967125411015e-58
4.210370175600186826e+01 9.899458324831085232e-01 9.909333944308793551e-01 3.060645844100673187e-07
4.040145357945786486e+01 9.031116422941393163e-01 6.991239263849853280e-01 9.998570893767034784e-01
4.155453235342498175e+01 9.747425309803033899e-01 9.313154020183397330e-01 9.997074579240413650e-01
4.073293272946476407e+01 9.331635278084278173e-01 6.488139506459101868e-01 9.929495686922772402e-01
4.032731908431662049e+01 9.041613152342232729e-01 9.649537779863929243e-01 6.826528332333968441e-02
4.150508534461836518e+01 9.724828422522694416e-01 9.038195221474807362e-01 2.928686495776103194e-105
4.075982259582166733e+01 9.408786950845041686e-01 7.233468131005600377e-01 0.000000000000000000e+00
4.087221204589464207e+01 9.355235220621116454e-01 8.869755723328583974e-01 4.158703602885892026e-01
4.133060352676407234e+01 9.657006327832238224e-01 9.305121941483616155e-01 1.649959650006769000e-03
4.020400718856650712e+01 9.164090170435004179e-01 9.600993019888475200e-01 8.708058827856638429e-01
4.079144043828755173e+01 9.490473819453216775e-01 8.901002991022518573e-01 9.701660889791778698e-14
4.160023144767196612e+01 9.745866523830525319e-01 9.850871188554726210e-01 9.999255077764138688e-01
4.064635486393351016e+01 9.425708639614519546e-01 3.221414929139971850e-01 9.999999849611876934e-01
4.123093367077631655e+01 9.573543243505208133e-01 9.524860705372829583e-01 2.777317873843401785e-01
4.066182675343230812e+01 9.255065340768211524e-01 9.009516867810100083e-01 9.968965215829489468e-01
4.072212503626290925e+01 9.495152260759559537e-01 5.745444549498116560e-01 9.999999457794319646e-01
4.155857214765033802e+01 9.715635435505869388e-01 9.040155456763598885e-01 9.999964707365408545e-01
3.983306166444201324e+01 8.493586071128450543e-01 9.518776626126206342e-01 2.567814216523292559e-01
4.149716319965935440e+01 9.742559872154293865e-01 7.960645340692784622e-01 9.999999985272869374e-01
4.169893429616816860e+01 9.821628811488590793e-01 9.969950826664034649e-01 9.416469692075147835e-01
4.197334552408015895e+01 9.857354178069483996e-01 8.764592405460760460e-01 9.999299293391168408e-01
4.024239470955328102e+01 8.887206097517140746e-01 9.765670256604075394e-01 9.999999999572234399e-01
4.054778476656016295e+01 9.130187180022737437e-01 9.896850998827950718e-01 9.999999979983978937e-01
4.152035456212689013e+01 9.768884815194670557e-01 8.366668402650011549e-01 9.999999801297483337e-01
4.219853321480961483e+01 9.885914513267313186e-01 9.897814018714704565e-01 9.999999924188003320e-01
4.184357401228903939e+01 9.853637303468587572e-01 9.933658886537179988e-01 9.999999999997774003e-01
4.074542050800481974e+01 9.467580079932989001e-01 9.245112606784995357e-01 9.999996910514806769e-01
4.113051535154657046e+01 9.646712386020827035e-01 9.294207340817098872e-01 9.999999973900359773e-01
4.026467577507520446e+01 9.270479388095282935e-01 7.973404090566784674e-01 9.999998738897915018e-01
4.100019152341732820e+01 9.537796803618827646e-01 9.624311909214339211e-01 8.153691319991587250e-01
4.119381318087424404e+01 9.681103614284798375e-01 9.783260225437889757e-01 9.999999280531941537e-01
4.229021526469901460e+01 9.912125376375521268e-01 9.907349138818613010e-01 9.648116099412240576e-01
4.065568110655698320e+01 9.250946022289829873e-01 7.157879612082065357e-01 9.940466869777563330e-01
4.037569800565304234e+01 9.022889570723056085e-01 6.177478042700672578e-01 9.999979941187508992e-01
4.152147916881240519e+01 9.778849310799766492e-01 9.626410677625361068e-01 9.995781685317386422e-01
4.014977786141452043e+01 8.874003201078161096e-01 5.804150812991404340e-01 0.000000000000000000e+00
4.107091683545118599e+01 9.511952371061257461e-01 9.751406832910908262e-01 1.824797101835397561e-01
4.009439125294156270e+01 8.851385138288853094e-01 3.145730704310901737e-01 2.754238912942554296e-01
4.060326871982832131e+01 9.374023683825719599e-01 9.828464978062951829e-01 9.999999973969954103e-01
4.089039338758893649e+01 9.411429531016944905e-01 9.101340046982130394e-01 9.951933323875291615e-01
4.023268053080791162e+01 8.957301793586436300e-01 9.959957809198524137e-01 9.999999999985846877e-01
4.077420332365821309e+01 9.413593923240950456e-01 9.564553227577164973e-01 0.000000000000000000e+00
4.223908515052283263e+01 9.905533545374736182e-01 9.811790869520579106e-01 9.999975860328884636e-01
4.127766655344913005e+01 9.642890040654071848e-01 9.895878258776159564e-01 9.999922101583436085e-01
4.035150124452862741e+01 9.002197274621169809e-01 9.343845814230273827e-01 9.803121144895337036e-01
4.113520649345245772e+01 9.745207381928936430e-01 9.936209937258528857e-01 9.996962800431933305e-01
4.165866887604803992e+01 9.761198456137775148e-01 9.415141387404704076e-01 3.767780960478373037e-40
4.113597056856778522e+01 9.614220161990596480e-01 9.315738671626550005e-01 9.999997409955002636e-01
4.171448179365785336e+01 9.797366914679451755e-01 8.021130034586617663e-01 9.999985554181854974e-01
4.056823563919795106e+01 9.425473410756024517e-01 9.137358440736899068e-01 0.000000000000000000e+00
4.095294143819165811e+01 9.414333715644904732e-01 9.797185060258271072e-01 9.999958530482789820e-01
4.132658217545998980e+01 9.698988578852535403e-01 8.674814083723215719e-01 9.999999999982241983e-01
4.161924304553303244e+01 9.812395937697586668e-01 9.923282603029459636e-01 9.999999999973576692e-01
4.140202481071849405e+01 9.708076149407766087e-01 9.976071988701157300e-01 9.999999535673308459e-01
4.190389874130679715e+01 9.842003380471902041e-01 9.870164734928693617e-01 9.999999996413079240e-01
4.078162843466630250e+01 9.349228877405071358e-01 9.617344149384616792e-01 6.927330238009002036e-03
4.066671651619710559e+01 9.321470474837011411e-01 4.126737977567197513e-01 9.999957177325289326e-01
4.111941686238795057e+01 9.603321445614311225e-01 9.831394025995725539e-01 0.000000000000000000e+00
4.008864563914566759e+01 8.884799121861752802e-01 7.933861086218045866e-01 9.999934887312120768e-01
4.083533588867435071e+01 9.456205002204702836e-01 9.038406025278830080e-01 3.320287835957707601e-01
4.067216911923922851e+01 9.296283698701796050e-01 9.006223833079018970e-01 2.368918870367811055e-92
4.089402518394780373e+01 9.512955208342817048e-01 9.925465458814071162e-01 3.264904745745817460e-01
4.040168990724694709e+01 9.220837049128297602e-01 6.805732809100281111e-01 9.999999995144451814e-01
4.006847270408560746e+01 8.799547126713117562e-01 8.800297139152135628e-01 9.999768345894382016e-01
4.149541910741277917e+01 9.740484006876510836e-01 9.556400642950493296e-01 9.999838539029286544e-01
4.096770338525581678e+01 9.471841093750550389e-01 7.455808614857337702e-01 9.883323379265228636e-01
4.117940151236810209e+01 9.673113792485424911e-01 9.657000461827319748e-01 9.999999999961691755e-01
4.090491367595558359e+01 9.426611949246189726e-01 9.966688306889127658e-01 9.399523667913305403e-01
4.162498203241643324e+01 9.762421042073566868e-01 9.937191786960662965e-01 9.999999760559885598e-01
4.123331153889110823e+01 9.681988138245565256e-01 9.383668334936428046e-01 9.999999965861074980e-01
4.180889289470838577e+01 9.818902147997842222e-01 8.114863863559289570e-01 0.000000000000000000e+00
4.036886665751563186e+01 9.051970389077614865e-01 1.716122038970976094e-01 9.953957169999508858e-01
3.968672525364144121e+01 8.338236347414653693e-01 9.224625206733482186e-01 9.999994933828771915e-01
4.116677622048787555e+01 9.517820500399242212e-01 9.462592709121027124e-01 6.975338598917699562e-11
4.027236235921560592e+01 8.897259305933025164e-01 9.038127609919541783e-01 9.999999999895555769e-01
4.148613628487214555e+01 9.705087486781072137e-01 9.945520209351149665e-01 9.709682182232967085e-01
4.055765641452305204e+01 9.352506973641786514e-01 8.322383427331633277e-01 9.999491658095254198e-01
4.016672803864805985e+01 8.911345803806053345e-01 7.983076898004597410e-01 9.999926993584654644e-01
4.016874599760159015e+01 8.828276483150371279e-01 9.667549575026991304e-01 9.826102665405468395e-01
4.095228796414978945e+01 9.498864781439433358e-01 7.444831721632607646e-01 9.997588872130300786e-01
3.963422223885532958e+01 8.280436117930297657e-01 1.707393032347166717e-01 0.000000000000000000e+00
4.173885614382673737e+01 9.795732874025694370e-01 9.939753623144920169e-01 9.977683047493914881e-01
4.062668069119025205e+01 9.245503169568409785e-01 8.915198967651126738e-01 9.999999976108377986e-01
4.144784912184678660e+01 9.671375919231605112e-01 9.984402763279688342e-01 9.998245144950933527e-01
4.071809447025396622e+01 9.453140427845947436e-01 9.582044028663588842e-01 9.999999792599517656e-01
4.108895124880265826e+01 9.524928322740995323e-01 5.478307575459464562e-01 9.999999999673336859e-01
4.147639949395740189e+01 9.786947171026422199e-01 7.454135986596037711e-01 9.765930965289677523e-01
4.036649785081459640e+01 9.047694076217923653e-01 9.969305862551040009e-01 9.999999964649811668e-01
4.029178683273433137e+01 9.194850776638828771e-01 9.332496083632453310e-01 9.999996309875920364e-01
4.140654984166819474e+01 9.731956914227035682e-01 9.980803340930863854e-01 8.973142071703512634e-01
4.036089979523115545e+01 8.942553902263060683e-01 9.668347829539725158e-01 9.998532743875845341e-01
4.148537199538436937e+01 9.719116736558691683e-01 4.823965608246801318e-01 9.998154816656775745e-01
3.997559824220036973e+01 8.604682050276053484e-01 7.603657936131371642e-01 0.000000000000000000e+00
4.079083980891910244e+01 9.267198027708409835e-01 9.397653960624317016e-01 9.650841368022715638e-01
4.057594179091839237e+01 9.167584671917683448e-01 9.297682239856343012e-01 2.914002413898581704e-04
4.012275005468259081e+01 8.989696892418963525e-01 9.857284437703360824e-01 9.988917040115383728e-01
4.179236559682635743e+01 9.798705296494494288e-01 9.355110769200534193e-01 9.339863354990463051e-01
3.988449746650274363e+01 8.576940776617917317e-01 4.748374017575531791e-01 9.999452476977983562e-01
4.048752948549270059e+01 9.039270639989614997e-01 8.097254849182987657e-01 0.000000000000000000e+00
4.114134300995441151e+01 9.575072912844623252e-01 8.101482237806423292e-01 9.999188166665268218e-01
4.036382278567779736e+01 8.998861036142732361e-01 9.272949059340985789e-01 9.999883084058774907e-01
4.062246216594341774e+01 9.292925505630230676e-01 6.785917542972871308e-01 4.860598020631090033e-01
4.111720985618843827e+01 9.511490837569724910e-01 9.836487553167512221e-01 9.984126636443995118e-01
4.123896970992843336e+01 9.655257211276543350e-01 8.835710726768002399e-01 9.935137297788968480e-01
4.176603963708552669e+01 9.804681209444003898e-01 8.603583190043468942e-01 9.999497764915490361e-01
4.163594668182825842e+01 9.794637272803443651e-01 9.214217766349799277e-01 9.999999903000448276e-01
4.051166542644457280e+01 9.131951940785375532e-01 9.516809719051454453e-01 9.994513800501630962e-01
4.038623266851780613e+01 8.947080627709881329e-01 9.628967496107933011e-01 9.999973763463375631e-01
3.992380416987303704e+01 8.707240501410922207e-01 9.908578515043389157e-01 5.039231800824394595e-59
4.194057552134415801e+01 9.837964395672456064e-01 8.366098447559890960e-01 9.998579007635025606e-01
4.028144376519233560e+01 9.301031243955524275e-01 9.985071663941559317e-01 7.573547858638333130e-01
4.058152070687265933e+01 9.250989507371075726e-01 9.642184694704408754e-01 9.998900615330278407e-01
4.078516945820649653e+01 9.414104494381957400e-01 9.559348214430611890e-01 1.575451632609300690e-07
4.139697707243686864e+01 9.734661357688717542e-01 9.408583014999045702e-01 8.271199764010930267e-01
4.041925161543775147e+01 9.174269021840787408e-01 9.220146587927052773e-01 8.840831744372457113e-01
4.123256104069574235e+01 9.697256802746569981e-01 9.620574249071993655e-01 8.702759814661895828e-258
4.041056914301356073e+01 9.043508270100978352e-01 7.693196715720537204e-01 6.239192166217235390e-104
4.131201581524664590e+01 9.643899389609349448e-01 9.829172270189424632e-01 7.824651825418286689e-291
4.099482665230816281e+01 9.522350904820727768e-01 8.336779571305318326e-01 9.999991643731671598e-01
4.086503155911981366e+01 9.455339221746417167e-01 8.385833881793438582e-01 9.999994194170055417e-01
4.052948357326070550e+01 9.266353888147448314e-01 9.404202182423659906e-01 9.999309575017782947e-01
4.008882198986734124e+01 8.781441515197694336e-01 9.740954482380166368e-01 0.000000000000000000e+00
4.074503805929766997e+01 9.351238133153092491e-01 8.821707238836778986e-01 0.000000000000000000e+00
4.085979275626268503e+01 9.422530183352988420e-01 8.708093288033157409e-01 1.207502748998068781e-04
4.130583492305186155e+01 9.709421780738458629e-01 8.494129026507651892e-01 9.999838142791552809e-01
4.096437039980170880e+01 9.454923669234177597e-01 9.662617044039756298e-01 2.829891277161626075e-04
4.129564312570158080e+01 9.709292731325636083e-01 9.542481309971760917e-01 2.752169096807614498e-03
4.106856821490846698e+01 9.573901963038861096e-01 3.855146293459692508e-01 7.769108668113386962e-01
4.061466984785744927e+01 9.306271771267312642e-01 9.913676583300035094e-01 9.994474430492150674e-01
4.093736036666533806e+01 9.481857874342611847e-01 9.684025006932330815e-01 9.999997039375511099e-01
4.068615480649674510e+01 9.270560633159408148e-01 8.834265110705010748e-01 3.408858410695219720e-34
4.049801094467127882e+01 9.093996082763206035e-01 9.876068493478635801e-01 3.541017632448714800e-13
4.035705852125423831e+01 8.973880568861426488e-01 5.518005359974295088e-01 9.999997433641381051e-01
4.130252003931354210e+01 9.613494682713250583e-01 9.070904972578612835e-01 0.000000000000000000e+00
4.028318006586036404e+01 8.994804094202175637e-01 6.108472141501306574e-01 1.695655760987095639e-02
4.092001014135998105e+01 9.492493963316429584e-01 9.586534568491489328e-01 9.999999910282446614e-01
4.120646705747559935e+01 9.518438737305702224e-01 8.510505468817325392e-01 4.353215299149294434e-06
4.094252035103559706e+01 9.487064824410080810e-01 9.460078030583308761e-01 9.993863798302694557e-01
4.038039164684387572e+01 9.125000573630186462e-01 9.876376724398726603e-01 1.772413568141015380e-03
4.032856967189682962e+01 9.273166272668749155e-01 9.423805935622141527e-01 0.000000000000000000e+00
4.114440593756735609e+01 9.637433811065555522e-01 8.957693396908152916e-01 9.999948978862598370e-01
4.213323622112493183e+01 9.875325828726277955e-01 9.943454200226041761e-01 9.983525981813526906e-01
4.194719648203462725e+01 9.843528178909194404e-01 9.357613296467194308e-01 9.996083246877712769e-01
4.130547788410519416e+01 9.717227297527953889e-01 9.887016554078594810e-01 9.999999994381463253e-01
4.132436164127090450e+01 9.726139800923534473e-01 9.912513279743715433e-01 2.077008459258175666e-38
4.123653088575473191e+01 9.705064728605709012e-01 9.095241280312287291e-01 9.999994920255662612e-01
4.124633264554868362e+01 9.634971478661911171e-01 9.410277315954327371e-01 9.982195170502061732e-01
4.037062717326097783e+01 9.175735680782046710e-01 9.829562707087969864e-01 9.999108752152954249e-01
4.137160621504954605e+01 9.702365342468451948e-01 9.494006099561856926e-01 9.904802826486452938e-01
4.094452471640028790e+01 9.404270787527497788e-01 5.726171442142511392e-01 2.261349988593158999e-01
4.044289100326776065e+01 9.188340562978301040e-01 9.330914188600178960e-01 5.499733145112014991e-03
4.060030682538057079e+01 9.198758042142604063e-01 9.873060326591230895e-01 9.995876003128886245e-01
4.043534315438343185e+01 9.127984613856361396e-01 7.656001685207483032e-01 9.999999989230438091e-01
4.051729708693791565e+01 9.334949777017396144e-01 9.914851474787478303e-01 0.000000000000000000e+00
4.055347082491039146e+01 9.148619273894040838e-01 6.840108774563123939e-01 2.319148511053882016e-213
4.184449425446555182e+01 9.809841808057784274e-01 9.599887064256065194e-01 9.999962844685819086e-01
4.043703483835138002e+01 9.166474363976986339e-01 6.910324076061474807e-01 7.247524049820295694e-10
3.979001037968311039e+01 8.542369482736756892e-01 9.498086581708259368e-01 9.999980018378401558e-01
4.074484232711213139e+01 9.486732873642901298e-01 7.993806460344754505e-01 6.844236316788028240e-01
4.066879870628267213e+01 9.427297861741342766e-01 5.566001975617916875e-01 9.878311952093816739e-01
4.134971482011658139e+01 9.695569888076701615e-01 9.829375758207069547e-01 9.042022355329649708e-01
4.232173640501136447e+01 9.933435762120567114e-01 9.991580461003587432e-01 9.999999999997649658e-01
4.069062009181646999e+01 9.318821321807986280e-01 9.885579165760344234e-01 9.989911085969280702e-44
4.039267549852172579e+01 9.158983001563916204e-01 9.827627578498511207e-01 9.999999949048363757e-01
4.118073531555840106e+01 9.551852070614763601e-01 8.218218355182256296e-01 9.623506557754104573e-01
4.096255473759889298e+01 9.531477285942654420e-01 9.158722080199986904e-01 1.408194837433535115e-122
4.121287554143125931e+01 9.538068705222110255e-01 9.941879029938642809e-01 9.999999999950314189e-01
4.121102976073451174e+01 9.705477320531427088e-01 9.861661352260923108e-01 9.999887477792184232e-01
4.113295266034841546e+01 9.586715458005334867e-01 9.938715615191304753e-01 9.990742939054331195e-01
4.043238482987077020e+01 9.055741549959108738e-01 1.246351829271763051e-01 0.000000000000000000e+00
4.093099630527865429e+01 9.392728033268384902e-01 9.618385553153224743e-01 9.997520466100252579e-01
4.110765054107162797e+01 9.680421175120671462e-01 5.534768424469610482e-01 9.999999991968255841e-01
4.035955304414940059e+01 8.943047876935655838e-01 1.985203881084810981e-02 0.000000000000000000e+00
4.037110120889154530e+01 9.173952123785809043e-01 9.958798428258132107e-01 0.000000000000000000e+00
4.077764933713654472e+01 9.408430019837200620e-01 9.869494011022353908e-01 4.870028946843708906e-211
4.084667226620647540e+01 9.582144299182681069e-01 9.563947396826796288e-01 9.676141553419619346e-01
4.045449603697921503e+01 9.125387372613774639e-01 9.743336500408332768e-01 9.657123256776686260e-01
4.167683663642086600e+01 9.832567150148395774e-01 9.873434812771729741e-01 9.995898071902987736e-01
4.030855324400122441e+01 9.036411300014413062e-01 9.919689493143394321e-01 9.999994438767305649e-01
4.032224710818874769e+01 8.930654383124709828e-01 9.839528606435312685e-01 9.894565857822541499e-01
4.038937962531221615e+01 9.214468989894080142e-01 9.899046384527012687e-01 2.462644486008462331e-44
4.150105784644922835e+01 9.751631069001935881e-01 8.250450470192298713e-01 2.662888553696960621e-29
4.186014169929556772e+01 9.826124803263696084e-01 9.086510084624443984e-01 8.474304940035403133e-01
4.194445244736689915e+01 9.880145569134840544e-01 9.978494607691626994e-01 9.999999999997961631e-01
4.030557744807244092e+01 9.306025243145362724e-01 9.216531712186337710e-01 9.999999751560630923e-01
4.156248535888938989e+01 9.766646664882726592e-01 9.990141592061073661e-01 8.407989610405557368e-01
4.109760171099590309e+01 9.678488325255594216e-01 9.838111602917301024e-01 9.999818638935441539e-01
4.167974891797167913e+01 9.826099839670691116e-01 9.925379728865151296e-01 9.963290134756197514e-01
4.142429580593233851e+01 9.728525756545811642e-01 9.991670732425341761e-01 9.834563148168765645e-01
4.172502662567831067e+01 9.763658662985579273e-01 9.578620853325534590e-01 9.998422246731570873e-01
4.188960911158841327e+01 9.813295028424986466e-01 9.740518490241620864e-01 0.000000000000000000e+00
4.138638231429423087e+01 9.673326078873524247e-01 9.931598033037778439e-01 9.999995758633714038e-01
3.994321789851609594e+01 8.743860348839112007e-01 9.359576361076915596e-01 0.000000000000000000e+00
4.106078002695984708e+01 9.648471141137884288e-01 9.947330405349047444e-01 9.999580058527456350e-01
4.075362138339625062e+01 9.272718389391778615e-01 8.517669239049517893e-01 9.999998797241580473e-01
4.016042653000111784e+01 8.922186166395609241e-01 9.624980581252732259e-01 9.999996045625961782e-01
4.149707362634982388e+01 9.660792228838688267e-01 9.516291196958098775e-01 2.942704953217382498e-104
4.097162647222636167e+01 9.474689966684558540e-01 7.211502059529619757e-01 7.468516726344658074e-02
4.111086431164808630e+01 9.538806517626584602e-01 9.227920617328460029e-01 7.089577549275667412e-01
4.126751631658971320e+01 9.620973723974085567e-01 9.943894292559590786e-01 9.999935203380138082e-01
4.054533717077111277e+01 9.127025070899515979e-01 9.359836690354308431e-01 9.993648024753177816e-01
4.040851544838666598e+01 9.107579414917846838e-01 9.540919761490509465e-01 4.816893014129233182e-319
4.203694160975157246e+01 9.857904448813318288e-01 9.960876055108711657e-01 9.970490206142526013e-01
4.170519096276067472e+01 9.776572301674363308e-01 8.794009826088110549e-01 9.999993262406123851e-01
4.084906405390113804e+01 9.404175871119117014e-01 8.828378384607323826e-01 9.999999887685546707e-01
4.103203072566019216e+01 9.658226736085044895e-01 9.970762598880169580e-01 9.118353831832683998e-01
4.033580554348449709e+01 8.908814067846990703e-01 5.823682701079162527e-01 9.999999999355830838e-01
4.210785072936034368e+01 9.893932044685878058e-01 9.927145852075428545e-01 9.710142280030854556e-01
3.997607097206694959e+01 8.607679558879209880e-01 7.881087549095537881e-01 9.999999977389297801e-01
4.132880958228999191e+01 9.568075570445119249e-01 9.887300388444068000e-01 9.999972383681702270e-01
4.196982009353818910e+01 9.878685463061561700e-01 8.313743204310527490e-01 9.999999999306325993e-01
4.125056584268335769e+01 9.620135618095820851e-01 9.496131958643413418e-01 1.021950697866079172e-01
4.167464318430389625e+01 9.829512241006654882e-01 9.993950702462853775e-01 9.982010963187147867e-01
4.097836581057589456e+01 9.569864554085304453e-01 9.629991732076030875e-01 9.998378602559647721e-01
4.107705254283446550e+01 9.708113453413552696e-01 9.680071657551397868e-01 8.846244790103511280e-01
4.175315170842389989e+01 9.800559556593715360e-01 9.814921244052126070e-01 9.999999749095596080e-01
4.136249223154750609e+01 9.637735270875864568e-01 8.550025155904910079e-01 0.000000000000000000e+00
4.171800528706765476e+01 9.795895417905788882e-01 9.859213227774713539e-01 9.999962751009617845e-01
4.104942052923368578e+01 9.600749714334281260e-01 9.980607099906515511e-01 9.999518615372634534e-01
4.098073746649249927e+01 9.602467854219315369e-01 9.924086958699283034e-01 3.892449809547290362e-01
4.051867012951839797e+01 9.108443525150408115e-01 9.846379412825236876e-01 9.999984505317229821e-01
4.108766853812723241e+01 9.565287879661511505e-01 6.971265880412830240e-01 9.625999864226334468e-01
4.168933358161422120e+01 9.745149849828443900e-01 9.615916122610169703e-01 9.999898211189477415e-01
4.078075380916828152e+01 9.316412012502550688e-01 7.920249353755977051e-01 9.630763486683610042e-01
4.121741293071082879e+01 9.671329043541075920e-01 5.177182425247530695e-01 9.986039496756714540e-01
4.098567749403385108e+01 9.490554641378956546e-01 6.775006038742275027e-01 1.365509544871473522e-05
4.206177679442480866e+01 9.871875978818692721e-01 9.977830911402920666e-01 0.000000000000000000e+00
4.111330207806234682e+01 9.637115542733616369e-01 9.881194443322135479e-01 9.999999620529224087e-01
4.010029811404324107e+01 8.732971618359728350e-01 1.151171760916066544e-01 9.999983986033155192e-01
4.043463053753929870e+01 9.092503145016629373e-01 9.896620146026265941e-01 9.998077345334761556e-01
4.075258518140964981e+01 9.549215303208642425e-01 8.424622195455593321e-01 0.000000000000000000e+00
4.106216602297534735e+01 9.547900553710435556e-01 9.819520813375719470e-01 9.762306248629588623e-01
4.112770901463328954e+01 9.453034358878120713e-01 9.569436036950060842e-01 9.999999999309087118e-01
4.111284219702714182e+01 9.558732719710933967e-01 9.824039430066162648e-01 0.000000000000000000e+00
4.080486007147715100e+01 9.422700714140871403e-01 9.472227218592286224e-01 9.999998015871688350e-01
4.039412870660537180e+01 9.068632361037402001e-01 9.585316754655762717e-01 9.971309517163787772e-01
4.136885701650545855e+01 9.600905744696789368e-01 9.577717003648336114e-01 9.969707649122477866e-01
4.105099903279746343e+01 9.581596400169785088e-01 5.029859335946699206e-01 8.980709246571057236e-02
4.118467059670243913e+01 9.644699397996948642e-01 8.615383011585089346e-01 0.000000000000000000e+00
4.100336647396442658e+01 9.599050434634106566e-01 9.678213832646471726e-01 9.995089334101703304e-01
4.123737621415605759e+01 9.698153109739849898e-01 7.100109459082259988e-01 9.999992497038997508e-01
4.234770950384839239e+01 9.924445563835265771e-01 9.985654596625732626e-01 9.999620703343061745e-01
4.106206283917862976e+01 9.538004184167101496e-01 7.733502584805009850e-01 9.999559030768503387e-01
4.052197963468539399e+01 9.086240236626428324e-01 9.090053484179729804e-01 9.589831435562088391e-01
4.146540608237918946e+01 9.730736691003742944e-01 9.872344671739020638e-01 9.993293289575099214e-01
4.066738650246989550e+01 9.418603545473653860e-01 9.729764797231780227e-01 8.926430454860368294e-241
4.176831601309376651e+01 9.788278948433077886e-01 9.455999388611369127e-01 2.229658195633716529e-70
4.109699901768649966e+01 9.539052666489558074e-01 7.011203596063696475e-01 6.887790497134832490e-01
4.087883941949832689e+01 9.315579059467576917e-01 1.144755124496235343e-01 9.996513684657262200e-01
4.079285824037701502e+01 9.323352026111221269e-01 7.213237653425266238e-01 2.589672121442497879e-04
4.144090306392702416e+01 9.756020970827394834e-01 9.937022053608158823e-01 0.000000000000000000e+00
4.058713755926829236e+01 9.269997206933507927e-01 8.959209921976324376e-01 8.252645753893100844e-01
4.062626609793226606e+01 9.485241582457677456e-01 8.973676162255100897e-01 9.574044261866284655e-01
4.132314664126780457e+01 9.710869208291699195e-01 9.993473740547299533e-01 9.999970786722766070e-01
4.155524341926999909e+01 9.717160362308866484e-01 9.982035350187374867e-01 9.998628278610861564e-01
4.072049448529597981e+01 9.376697297628813210e-01 6.247680642164069598e-01 9.999984848377051483e-01
4.081172828719913070e+01 9.294840508428693360e-01 6.735650421545904543e-01 9.996313668095351268e-01
4.143732616970709159e+01 9.762653301389325744e-01 9.576340557435006895e-01 9.999990100020580419e-01
4.182901516434380085e+01 9.810588498168930638e-01 9.874560396404613583e-01 5.111018132528040159e-01
4.119758460633967445e+01 9.700342748993425745e-01 9.999473667833413959e-01 9.900229780304135030e-01
4.113679375364166901e+01 9.592574339058487221e-01 9.806749097541970217e-01 8.919130165290799017e-11
4.040623240164909191e+01 9.121813389531845395e-01 9.519642877613752052e-01 9.547240817121724898e-01
4.168545101560378896e+01 9.791805614166879668e-01 9.563523124131472208e-01 9.999999903911342969e-01
4.077433446200496547e+01 9.461423894471476803e-01 7.203193114762800331e-01 4.511911486651547431e-47
4.132697897312661439e+01 9.730247097011218704e-01 9.869384354370301926e-01 9.758042896956895529e-01
4.084087194221969241e+01 9.520658062227809193e-01 9.736552043677143553e-01 9.999979076259570832e-01
4.109354999004586517e+01 9.717238700371420013e-01 9.805317781326293725e-01 9.999999983745245791e-01
4.183379561507512534e+01 9.825655576866612062e-01 9.300986628136309609e-01 9.995057776051534670e-01
4.125138124231719416e+01 9.685981389064178826e-01 9.043401292119404022e-01 9.973709774959519381e-01
4.195257874746534554e+01 9.841904309339817303e-01 9.989162231026506023e-01 6.741619794760788098e-01
4.171017522428224567e+01 9.795515425560638034e-01 9.637851644334828327e-01 0.000000000000000000e+00
4.140637331033581603e+01 9.662197692946019600e-01 9.926279581027709353e-01 9.999883004816982890e-01
4.095413663700540496e+01 9.441796153389616642e-01 8.769079759033671095e-01 9.999249460257201294e-01
4.063753254800779047e+01 9.402547549434370211e-01 9.763271971904194935e-01 9.999993288517980972e-01
4.119821789766628228e+01 9.678305327526827151e-01 9.822622859150965668e-01 9.999999999886569624e-01
4.149399630078593759e+01 9.798858618204645543e-01 9.608786482141786767e-01 9.999999963380717949e-01
4.092039439167273684e+01 9.396021846025669477e-01 9.214577625078393952e-01 9.999854762681088527e-01
4.166046739649337383e+01 9.773336570929510581e-01 9.962847107499369637e-01 3.344957724373748998e-10
4.010094507321711887e+01 8.697943731241133403e-01 3.500703274757805405e-01 4.988182487463751081e-04
4.136252097142647699e+01 9.739399139726051535e-01 9.710183124548620315e-01 9.999987036722803868e-01
4.120717164859453874e+01 9.655594848502165872e-01 9.937940758362084903e-01 9.999994956961351100e-01
4.122289642998390491e+01 9.708526644319698251e-01 5.299631279046617127e-01 9.978006024260887008e-01
4.074478680417060161e+01 9.369572196045794499e-01 8.698749250730646310e-01 9.999999995622929072e-01
4.032440871219694856e+01 8.978004638437917517e-01 9.634512518188892427e-01 3.705035114864573014e-311
4.103171308688121144e+01 9.414171546504154220e-01 7.375816194807771620e-01 9.946435576848814408e-01
4.160107014945079129e+01 9.803067004835939180e-01 9.778908587686636622e-01 9.999910421562547835e-01
4.164477627887715983e+01 9.797751951179664021e-01 9.625159121460253875e-01 1.307860326342959179e-01
4.101483388870272506e+01 9.509831139014319756e-01 9.347941367367204046e-01 9.999999998254930356e-01
4.037782786197378471e+01 9.181634982083027863e-01 9.961453960661434959e-01 6.802425371686504629e-02
