Temp_min Temp Temp_max TCP TCP_kill
3.908481868153292993e+01 4.084926171187597532e+01 4.223123861964607784e+01 8.692625968929919011e-01 9.454443785392547817e-01
3.979918420992343187e+01 4.164202563933944390e+01 4.298636622783469363e+01 9.103067919549873155e-01 9.837734946041193362e-01
3.983086252737786026e+01 4.075337996891956749e+01 4.189419393012807546e+01 8.616414756737634795e-01 9.330701987879269632e-01
3.921802301508884625e+01 4.056673540048915783e+01 4.121882909430867414e+01 8.496231026220828486e-01 9.161034354745548614e-01
3.987659703062298178e+01 4.106253388565129114e+01 4.271340031256786318e+01 8.811795771473281969e-01 9.600807521212417761e-01
3.931248141525100692e+01 3.971281001415962919e+01 4.019906817734941029e+01 7.880666827255302653e-01 8.365549934594805892e-01
3.997507347979927061e+01 4.116880466363703306e+01 4.217208626163925089e+01 8.851675454777714336e-01 9.584111617480455259e-01
3.909646721997219743e+01 4.014318497747038350e+01 4.121628986786795679e+01 8.214909700013441896e-01 8.827963748541580724e-01
4.008016369636656862e+01 4.050426746667134381e+01 4.122246017568543408e+01 8.438471021751491330e-01 9.057644844691640218e-01
3.949418921717537501e+01 4.120615798714168676e+01 4.225282843491615381e+01 8.877622246517117288e-01 9.612819895528439407e-01
3.967654315629696526e+01 4.133491462717346110e+01 4.293635445045938326e+01 8.950581613321884067e-01 9.715390850313047055e-01
4.014685198306310099e+01 4.167571371060936514e+01 4.221042713627369380e+01 9.094399594692462729e-01 9.779187083983210682e-01
4.056451085530250822e+01 4.127222795306811065e+01 4.212823286830586511e+01 8.887108313929377168e-01 9.572853128109094500e-01
4.088536113235186775e+01 4.195842200188383231e+01 4.271549444797715722e+01 9.207025776115173032e-01 9.849282611635225004e-01
3.929796946891243437e+01 4.068628848137642962e+01 4.262778149511929371e+01 8.602181734881610975e-01 9.414737753962517663e-01
4.080618485926316907e+01 4.106055580965740859e+01 4.129165307513204652e+01 8.765305692725168241e-01 9.417180214048628262e-01
3.952724509419502397e+01 4.083946310673781710e+01 4.258729180181893526e+01 8.683937571740528716e-01 9.470836760371366125e-01
3.908877876532682194e+01 4.120131542860797680e+01 4.280003248563075857e+01 8.920260567357213288e-01 9.752047090832750564e-01
3.930929859654891345e+01 4.059234945287468577e+01 4.183503208976052434e+01 8.539273929696623577e-01 9.290307239035718867e-01
4.067087795467576683e+01 4.125117024375835939e+01 4.207492994338566206e+01 8.874696695582304784e-01 9.556417666375307540e-01
4.103316621908858508e+01 4.189892386838179306e+01 4.275584627840684959e+01 9.180843028643985715e-01 9.830275908431705956e-01
3.920419000355661865e+01 4.114038330841596292e+01 4.273633419675587675e+01 8.873323517400690807e-01 9.684630152329131159e-01
4.048621019231277529e+01 4.139246586875280087e+01 4.202615691809828036e+01 8.947916040374757074e-01 9.627942924561062599e-01
3.957403366044793813e+01 4.081019608200055160e+01 4.137950994288404161e+01 8.639187524825632236e-01 9.315826687776689319e-01
3.926680897824068239e+01 4.015753657213753058e+01 4.200181490122850647e+01 8.251957813543988607e-01 8.978828108723055923e-01
3.973902208289221960e+01 4.095381343646546668e+01 4.192520892017099499e+01 8.732557384930442756e-01 9.454421543083565416e-01
3.930926174353322722e+01 4.073222804469489944e+01 4.211528639810764929e+01 8.615416743088635254e-01 9.358638966992443020e-01
4.126633564940019738e+01 4.184451619485359686e+01 4.242515052105943596e+01 9.156781650848652143e-01 9.809936910665734144e-01
4.019961821114915779e+01 4.169447474061007597e+01 4.236616136212674633e+01 9.102836328065022631e-01 9.787297778491802491e-01
3.917765456417163250e+01 4.164115374230689781e+01 4.290017899310407046e+01 9.117298901614294682e-01 9.854503241171097550e-01
4.008953543066944292e+01 4.043401080746664888e+01 4.089486712402149493e+01 8.390287341196827064e-01 8.990406967672088800e-01
3.945157994492096520e+01 4.033202898401161463e+01 4.231359489571093491e+01 8.375987191423746037e-01 9.157826887759171752e-01
4.090752196166685906e+01 4.131094655798624160e+01 4.173718466922595383e+01 8.902178937949420945e-01 9.571940463417059064e-01
3.909423446032897687e+01 4.049248673339282334e+01 4.269670049989935023e+01 8.508343328377926396e-01 9.377124030170115310e-01
3.905653726415667393e+01 4.018155130720616341e+01 4.141078248852795696e+01 8.249018070398977942e-01 8.890691193690170024e-01
3.961012490761973481e+01 4.074921785096773874e+01 4.143428851514895683e+01 8.600811080329844316e-01 9.268526513789681065e-01
4.001521969766058362e+01 4.036870477925820211e+01 4.093472969477714685e+01 8.347720318221188984e-01 8.940593967745907866e-01
3.935873441667173012e+01 4.070457066634418197e+01 4.205956575012211118e+01 8.594484409171211370e-01 9.325261239983008155e-01
4.015355969620494392e+01 4.061538429837064257e+01 4.114498404810571941e+01 8.506599845186377795e-01 9.131158822558158583e-01
3.927394326397515556e+01 4.059156520668311430e+01 4.162692497406430903e+01 8.517626541029708065e-01 9.207759942459968761e-01
3.961745842257433026e+01 4.046309150018000622e+01 4.123459065477838692e+01 8.419704506641447761e-01 9.052672948669826525e-01
3.946747788362245046e+01 4.063213520068703133e+01 4.150691570839256173e+01 8.536590857698399537e-01 9.215064709428321121e-01
3.940632512443047375e+01 4.111800972425182010e+01 4.245902407427414005e+01 8.836464309372448200e-01 9.592182321232125553e-01
3.926800861295643585e+01 4.061098567530065395e+01 4.208442244316794500e+01 8.542811995985150064e-01 9.283352741717644241e-01
3.984893987406545790e+01 4.086602711106925767e+01 4.258980769285679457e+01 8.698224218964600851e-01 9.483963317874209986e-01
4.049830907117674172e+01 4.179546514889513986e+01 4.259861575852691828e+01 9.143333487186515729e-01 9.812966924537668278e-01
3.960157009964280661e+01 4.133848181799137933e+01 4.298912535208292951e+01 8.955624036719657122e-01 9.726522590377205679e-01
3.981566336171015763e+01 4.091254249113218577e+01 4.192110680303886028e+01 8.712198949298336492e-01 9.442324111399404973e-01
3.995302120226286746e+01 4.024213073654661343e+01 4.100767508634105951e+01 8.265691831007319079e-01 8.850473006264297782e-01
4.127762822723673253e+01 4.182525177083588375e+01 4.216548506329818480e+01 9.142865746786185133e-01 9.784518350621751459e-01
4.027073844697262928e+01 4.115147688170331719e+01 4.166593329724705086e+01 8.822911274321267872e-01 9.500139236145475063e-01
3.995575391493425599e+01 4.102242986616674614e+01 4.270598266262551590e+01 8.779527888693648974e-01 9.554328345834228742e-01
4.056522869365321782e+01 4.150339206792887836e+01 4.282953756283498592e+01 9.013269168796288477e-01 9.728946261995836675e-01
3.975498380771756501e+01 4.060851796852657003e+01 4.138914972983357643e+01 8.511404653976399892e-01 9.160749396967936553e-01
4.078434993558450827e+01 4.109566214789650473e+01 4.156998284824753398e+01 8.785735167801500545e-01 9.443296127879550195e-01
3.951846053312991103e+01 4.165239540157434561e+01 4.297841929991194121e+01 9.117866880241092264e-01 9.859631329957085910e-01
3.943388565430222314e+01 4.135799174472815309e+01 4.291850968535106858e+01 8.975344735348519398e-01 9.754519825559094803e-01
3.912901195314343283e+01 4.018085234019400076e+01 4.108140852698096523e+01 8.236874082073707415e-01 8.841705348961290678e-01
3.958037779210943796e+01 4.117143179564389754e+01 4.264133513621907667e+01 8.862100261963151704e-01 9.619590442346435122e-01
4.048605331697574883e+01 4.147926229377664242e+01 4.277926265568015651e+01 9.001606723636925711e-01 9.717346120302527979e-01
4.075882039360223530e+01 4.188303800243378561e+01 4.259442664505795761e+01 9.178913950280056522e-01 9.836889575876733849e-01
3.976447215372461841e+01 4.165452033893621575e+01 4.259983717507122236e+01 9.097593795120831883e-01 9.804082878672448764e-01
3.949925335452823560e+01 4.094037501382680233e+01 4.230063319689713808e+01 8.731097445384446987e-01 9.472848984530395366e-01
3.992940231997653200e+01 4.109271449053462533e+01 4.257715584292933642e+01 8.813994289017489381e-01 9.567440099450443824e-01
3.913787677025128176e+01 4.002804193992713522e+01 4.100969710156400083e+01 8.129118504148407087e-01 8.710646742013872235e-01
3.950818751157351727e+01 4.057125111419156838e+01 4.183793441226343646e+01 8.512753879353056607e-01 9.230448762906936500e-01
4.069683223562317664e+01 4.180844669761962251e+01 4.264998696318046711e+01 9.145949712764256390e-01 9.810730534073111020e-01
4.010321473688627236e+01 4.179927693163496372e+01 4.289109100034114164e+01 9.158376331532681602e-01 9.848173356686508173e-01
3.999865593804270958e+01 4.088519809711943509e+01 4.192045863122886118e+01 8.689605507957927077e-01 9.401187888645962110e-01
3.931019325935668718e+01 3.987572216678461956e+01 4.057669477507908340e+01 8.007131050966475039e-01 8.532478342072389310e-01
4.034314590920153165e+01 4.151430095982756541e+01 4.270567181921111910e+01 9.031479904172815543e-01 9.766118198213300516e-01
4.044287446728296231e+01 4.137989246687189393e+01 4.207668170238040517e+01 8.943113663097232990e-01 9.627627205351204642e-01
4.061508818801171117e+01 4.167183235962091459e+01 4.240722625620463049e+01 9.083698537920054106e-01 9.757072543704896628e-01
3.948096127771788133e+01 4.033516447328297261e+01 4.109864642618962449e+01 8.334040163881496488e-01 8.944169108606283558e-01
4.033693581656520166e+01 4.105359386597254456e+01 4.231164442813535231e+01 8.780541857792288907e-01 9.498887976913442666e-01
3.964273934383648168e+01 4.100304704938292844e+01 4.232288068459929065e+01 8.762686945075162104e-01 9.498472531553348031e-01
4.005637987953126355e+01 4.089184739278208980e+01 4.231613934376224506e+01 8.699361883398661899e-01 9.439611795480460366e-01
4.080296171430160257e+01 4.163793450376564209e+01 4.218594364574655486e+01 9.064129892930214982e-01 9.731158970057541824e-01
3.922762203287903304e+01 4.166069158445178289e+01 4.295407541174205335e+01 9.120980737767673263e-01 9.847207685806965705e-01
3.951549632532087486e+01 4.006155900859862840e+01 4.112612402659006250e+01 8.150928471235080464e-01 8.738275820592553700e-01
4.017919848075650435e+01 4.163859028628528591e+01 4.279690035607734444e+01 9.081598291494157316e-01 9.785277753821287616e-01
3.986037200770193323e+01 4.124248976242046183e+01 4.286220081059288844e+01 8.900061495294152580e-01 9.669287845119740599e-01
3.983666548303173727e+01 4.122328751894238508e+01 4.180877542658053159e+01 8.871881227806271975e-01 9.572626679016927875e-01
4.180444605023473770e+01 4.241861022684892646e+01 4.295155053208567608e+01 9.373397352072243560e-01 9.931595182398808008e-01
3.912193219410787748e+01 3.979091614599323634e+01 4.146378285406846231e+01 7.981376493139886730e-01 8.608079697266597385e-01
3.984033471744062638e+01 4.147929048020164089e+01 4.246976921116926462e+01 9.012418361988537852e-01 9.734974613647455755e-01
4.069047965234135233e+01 4.159586613959584156e+01 4.259091573816202470e+01 9.054935166359213694e-01 9.752009338787561710e-01
4.061913183848265874e+01 4.158251482078949124e+01 4.266923588735492956e+01 9.046671359784103084e-01 9.741664705377499622e-01
3.916875133752206040e+01 3.995898149510966135e+01 4.145844081273878601e+01 8.098322236844116562e-01 8.731132226116803396e-01
3.966440317174712504e+01 4.074921044789058300e+01 4.205892985745140322e+01 8.617735778592916507e-01 9.345632253959555991e-01
3.939128667378184190e+01 4.117317150618190880e+01 4.262791332088451668e+01 8.874681182128414392e-01 9.652038530376049197e-01
4.049244534136768436e+01 4.136693492097342073e+01 4.277851061291084989e+01 8.950640488470269496e-01 9.685196340908975854e-01
3.926203732515815403e+01 4.023993546459571746e+01 4.066667762954411103e+01 8.269425319450340872e-01 8.859531672419346249e-01
3.954633679683670522e+01 4.060471260592701981e+01 4.148942989182763341e+01 8.519381379542295685e-01 9.196337203331035326e-01
3.913008913015904966e+01 4.128393314219399457e+01 4.231630641893392664e+01 8.931350426287045785e-01 9.679659298509596388e-01
3.909079534979060355e+01 4.016917454844377744e+01 4.172329488925822716e+01 8.263292365615018120e-01 8.968123587508967098e-01
3.923378973782688917e+01 4.095546471261853583e+01 4.255311277852014484e+01 8.765399595022677071e-01 9.569490649507109703e-01
3.962135830014339888e+01 4.137154364364492665e+01 4.223399640090168816e+01 8.961030478319524928e-01 9.687386779325726227e-01
4.074155924144471896e+01 4.155365958739410814e+01 4.245564740885085797e+01 9.027972537912886120e-01 9.710947607229161171e-01
3.988671832061646683e+01 4.047554942469432149e+01 4.148892516357322791e+01 8.427709479959902827e-01 9.069282788065496925e-01
4.003413742185610857e+01 4.192512230758939040e+01 4.298098818744273331e+01 9.213483374905927503e-01 9.882639781945614654e-01
3.973752748909215171e+01 4.096393404163885776e+01 4.274878857701428103e+01 8.759594250356942391e-01 9.561584498558634015e-01
3.983654437879368260e+01 4.101949122793715219e+01 4.222606492332216277e+01 8.767581770464994984e-01 9.492722386381352573e-01
3.906328148772622200e+01 4.059545994194695595e+01 4.261241091740214415e+01 8.577208325134324518e-01 9.437291039984497809e-01
3.911855552097728150e+01 4.005284364314134393e+01 4.151183655438025966e+01 8.162171459207273605e-01 8.802947789165769255e-01
3.920611211462736634e+01 4.069761242352046793e+01 4.284626995733293597e+01 8.631367223155722579e-01 9.500343188936103411e-01
3.977472919255654205e+01 4.075779049007790178e+01 4.162442203784703310e+01 8.610603113996736502e-01 9.297968809108013710e-01
4.149628856723684578e+01 4.230284240253992323e+01 4.280874000884584518e+01 9.334620703919301876e-01 9.915893270774240875e-01
3.952469265233902718e+01 4.086157295819603519e+01 4.251803358804357202e+01 8.698229485389424864e-01 9.481198720545714886e-01
4.050050889097873608e+01 4.120564055247729840e+01 4.235032532743982614e+01 8.857899079683613230e-01 9.564577372607709904e-01
3.996542122390695795e+01 4.066639351838352923e+01 4.096802974539016162e+01 8.539120043898308365e-01 9.169699248360176913e-01
4.029565636257971306e+01 4.151882995128629261e+01 4.259663273159621610e+01 9.019590158737601504e-01 9.721989589449081537e-01
4.113557486187895051e+01 4.208952941171217077e+01 4.278468916057630622e+01 9.259053526323429706e-01 9.882542354816020724e-01
4.070815073645934490e+01 4.175690243909253496e+01 4.298165627184105375e+01 9.129148281942522924e-01 9.816710972748614594e-01
3.920751668482724739e+01 3.984310454034083904e+01 4.155780771310530497e+01 8.021731427533238534e-01 8.666039723948911755e-01
3.909237722034495732e+01 4.026920863527384142e+01 4.202518544998503813e+01 8.327067345021929023e-01 9.058067685208542885e-01
3.911164717071368102e+01 4.134433931953850561e+01 4.260599078088926461e+01 8.967930809251928315e-01 9.727686897412659572e-01
4.059243614689433599e+01 4.159755649358324803e+01 4.285444484344176885e+01 9.059001813780293011e-01 9.767062524308695037e-01
3.929152334545848646e+01 4.066505121191318040e+01 4.249063561848146264e+01 8.587766561341615423e-01 9.383624053937613674e-01
3.903862470359788972e+01 4.053687815070019695e+01 4.259920969990995587e+01 8.537215494443838315e-01 9.392131069150132516e-01
3.933033920012542950e+01 4.023067209069430561e+01 4.265374914539606976e+01 8.337762210539637620e-01 9.220904143375656670e-01
4.057034408279230320e+01 4.166463191590734283e+01 4.293358291155898598e+01 9.091431515206803704e-01 9.795746527126579783e-01
3.902990933830480458e+01 4.027338542163629143e+01 4.114987495092645986e+01 8.306140730315331178e-01 8.937635844623738057e-01
3.978664153049593466e+01 4.053987244332267181e+01 4.099765911757991432e+01 8.461685586571202622e-01 9.082433446030236945e-01
3.936267891499650773e+01 4.067857105681895291e+01 4.162291064973209842e+01 8.567856246084202265e-01 9.256152183308559156e-01
3.954154290968384089e+01 4.011521385005636375e+01 4.077502408109870657e+01 8.179347286505452841e-01 8.745230749953382121e-01
3.916551902529538154e+01 4.104063527197484973e+01 4.243334839658234614e+01 8.803245602456727381e-01 9.575213503991307773e-01
4.080484645478856720e+01 4.153708765628917376e+01 4.226447081975777564e+01 9.022661741607925778e-01 9.711454413647053752e-01
4.010891109959049317e+01 4.141082176795547554e+01 4.273704865860577229e+01 8.975286763910956811e-01 9.706399718898639506e-01
4.013877878807937805e+01 4.139508638951991060e+01 4.283687742049932012e+01 8.975223501120884739e-01 9.726261192134457723e-01
4.014974479961769305e+01 4.072003389998612022e+01 4.218462741616648515e+01 8.593652682211583294e-01 9.316442793469600359e-01
4.034974222003553734e+01 4.119097405455264038e+01 4.201891251218130208e+01 8.852294445138236823e-01 9.556831192090499139e-01
3.968600058998347890e+01 4.101943108719973452e+01 4.202120077769684769e+01 8.765356845078460246e-01 9.476222724867341407e-01
4.087900606733082753e+01 4.195762297573811850e+01 4.286425292099495721e+01 9.211316139039600337e-01 9.863096640318628205e-01
4.027248531204225657e+01 4.116156166843538955e+01 4.234763065738601995e+01 8.838316831367573068e-01 9.553705454962247989e-01
3.967422566852369670e+01 4.105635135734623731e+01 4.241849107343590219e+01 8.804280971378329879e-01 9.571249956731345820e-01
3.957566988342563263e+01 4.075926620075414064e+01 4.261093598980521335e+01 8.645137890267947656e-01 9.452441195553813458e-01
4.086724423020294950e+01 4.179620318691493708e+01 4.267852802127546141e+01 9.140538769103112582e-01 9.808594293844969947e-01
3.928330074116675519e+01 4.064388950236241271e+01 4.263229627111510212e+01 8.594583696422091190e-01 9.437021389612771927e-01
3.958611068478655426e+01 4.083997148882866668e+01 4.193843402266062981e+01 8.669926479743155223e-01 9.393191783645186144e-01
3.932440245351211416e+01 4.014513208113829279e+01 4.128871750268125140e+01 8.214375757595647753e-01 8.828415210709005256e-01
3.904365084831879074e+01 4.014563855469291553e+01 4.131848081251184368e+01 8.219568071209629734e-01 8.842600060769487680e-01
3.981951375937075710e+01 4.173726410386108654e+01 4.261191809732208924e+01 9.134884417251152300e-01 9.831791813321584250e-01
3.982147693359139140e+01 4.101650291276779114e+01 4.285314426230851836e+01 8.790107225402352675e-01 9.598666413320509072e-01
3.990744547662644237e+01 4.114029410474048376e+01 4.232977336196271523e+01 8.835015612672840746e-01 9.565733626230602527e-01
3.946286089946801212e+01 4.046923535418677886e+01 4.202984640143765915e+01 8.445680173332935636e-01 9.163691750260902769e-01
3.917664063578390454e+01 4.021962039619707241e+01 4.082848314268095180e+01 8.260957122116685536e-01 8.862760590324344490e-01
4.098703008328048014e+01 4.197701833291615969e+01 4.238651439459219006e+01 9.211721685634142176e-01 9.845534894088801003e-01
3.987866443732309563e+01 4.050811578270656810e+01 4.146773382862325263e+01 8.447264455186855869e-01 9.087913710833473990e-01
3.990264019480333957e+01 4.117421287145269559e+01 4.220186005059913015e+01 8.856988397395200163e-01 9.594982205119203522e-01
3.962111004429718975e+01 4.133162337542658804e+01 4.263881702319339695e+01 8.956452841078530458e-01 9.727550038650142339e-01
3.984408403408084354e+01 4.065606783379915612e+01 4.189570304478005625e+01 8.553644850671868749e-01 9.253488157869124153e-01
3.975041388449432844e+01 4.099299805986871093e+01 4.232542665845182484e+01 8.764147684515399828e-01 9.518723920574793107e-01
4.105982188031472191e+01 4.168856424450726195e+01 4.249659885854459418e+01 9.089515025858665442e-01 9.761100548002612509e-01
3.982190543127427418e+01 4.097752623843143738e+01 4.220432337975940840e+01 8.747455386381413067e-01 9.480066404556557469e-01
3.920135168855193797e+01 4.073362297897473638e+01 4.197805880477708484e+01 8.610683758088499840e-01 9.331158208982107682e-01
3.979200250439835429e+01 4.105458810065712782e+01 4.247814834075437318e+01 8.791883504261703841e-01 9.537481653622036371e-01
3.916831257114544229e+01 4.154174452903500026e+01 4.293820560073912418e+01 9.071905424199222523e-01 9.827737701291259231e-01
3.949733020897767233e+01 4.066858149890220631e+01 4.180354611586987090e+01 8.575968836764751302e-01 9.308392313755298186e-01
3.986017734256338230e+01 4.069362463946852415e+01 4.122400903137623374e+01 8.561624339878386447e-01 9.212254937783697084e-01
3.956482954206592240e+01 4.099064955461119553e+01 4.165129450450326942e+01 8.747915892048443443e-01 9.446534034100473320e-01
3.964030748936468740e+01 4.139108247691542886e+01 4.279651471363374071e+01 8.984463002319118541e-01 9.748468111576491513e-01
3.918300828518130885e+01 4.147937006330615617e+01 4.237158812404142338e+01 9.030469237523616188e-01 9.766339235020536913e-01
3.932700279724912207e+01 4.053649156206680715e+01 4.166284968916566811e+01 8.489714055740869014e-01 9.195496769321781505e-01
3.994226678636723449e+01 4.114468645735919949e+01 4.227710865950822949e+01 8.833416583388584709e-01 9.553233104691514210e-01
3.991448705274729036e+01 4.184525492726922380e+01 4.296157100884182256e+01 9.181720858373882965e-01 9.865009854603814521e-01
4.027782397023690919e+01 4.050027605477356474e+01 4.072489583057195972e+01 8.429129145941689494e-01 9.026026262888898755e-01
3.992045216321649548e+01 4.090451286671127207e+01 4.190750439323598187e+01 8.693093289416992109e-01 9.384378371672487118e-01
3.949755650720613431e+01 3.999304581257739954e+01 4.142412900076195115e+01 8.114980544791364769e-01 8.735737956157755280e-01
3.914945344704366192e+01 3.986835774147763800e+01 4.116601662685869911e+01 8.020625027012705521e-01 8.601961788851559820e-01
4.193511543488896365e+01 4.257386324804881639e+01 4.290394373624575053e+01 9.424547269940214411e-01 9.951564499958414078e-01
3.993285290729061643e+01 4.050014618724950566e+01 4.172180144249104927e+01 8.449614782786366574e-01 9.117380486716057941e-01
3.979685417140507298e+01 4.073795093526781841e+01 4.281665865103753532e+01 8.634356178375331980e-01 9.471983749559258481e-01
3.969548974522965779e+01 4.072483255748296216e+01 4.191167369013566457e+01 8.595612003832289183e-01 9.299132809589971682e-01
3.916257497947577804e+01 4.067009410418340565e+01 4.196186360505217294e+01 8.574650567308828020e-01 9.298013334953332265e-01
3.969318690099247249e+01 4.125200891543880743e+01 4.216850196399722250e+01 8.893691768398060971e-01 9.610901058788549056e-01
3.976768020481968335e+01 4.112667857363639712e+01 4.272738474443651313e+01 8.844251823062998508e-01 9.624859397020502083e-01
4.017130872979402767e+01 4.129799605623987446e+01 4.252325525292918229e+01 8.924128296122243453e-01 9.670558324502274150e-01
3.989084026508994896e+01 4.121558705372356712e+01 4.277068643712452456e+01 8.881747982423267018e-01 9.641015361890724611e-01
3.985203782018460572e+01 4.126257847399351419e+01 4.198962926072010049e+01 8.894996521028534220e-01 9.604235917091942243e-01
3.963512301017916428e+01 4.136676930454091661e+01 4.238684253552530379e+01 8.959460150128514266e-01 9.689836796285915543e-01
3.930222340971882034e+01 4.156117138404995615e+01 4.271331776035761152e+01 9.073219319048361209e-01 9.815608686720126430e-01
4.062712491661812919e+01 4.169886401256952979e+01 4.249322354905623911e+01 9.096917258418948382e-01 9.770814855812345323e-01
3.936825464721892587e+01 4.088678634454787897e+01 4.264441068300774162e+01 8.731717522345042726e-01 9.555281669934271305e-01
3.921213109879850123e+01 4.104236825191541982e+01 4.267253377489283395e+01 8.827751782663348923e-01 9.659515805820553247e-01
3.983693245590870191e+01 4.126470081305389215e+01 4.261424928228370135e+01 8.904186852923440254e-01 9.644656746538615710e-01
3.956370378565912915e+01 4.077788044706817061e+01 4.180949035450687745e+01 8.638404796037737476e-01 9.370729224577599714e-01
3.997562392128642017e+01 4.167474003221013135e+01 4.265542731587033387e+01 9.100586657776343902e-01 9.797826695547913189e-01
4.068440070323534741e+01 4.198005574231604697e+01 4.285724533884805254e+01 9.222355354255180604e-01 9.871613236721202833e-01
3.989923022185515578e+01 4.034736266343624322e+01 4.129182241548500087e+01 8.341935176972594679e-01 8.959331228734181973e-01
3.970577750115198512e+01 4.068330852701392075e+01 4.244969847056325563e+01 8.586660835704513772e-01 9.360404763074006151e-01
3.973552876523790900e+01 4.123200596417530761e+01 4.299857392992257843e+01 8.921851702181130550e-01 9.740292317023488966e-01
3.944201498013204343e+01 4.044533705461996931e+01 4.152869459300638511e+01 8.422704942305284659e-01 9.095463274477628701e-01
3.936522675456492237e+01 3.996344238698513607e+01 4.159033013051939776e+01 8.103634161356376708e-01 8.752942544311214101e-01
4.015224693775984832e+01 4.155850973685128480e+01 4.223620330711818127e+01 9.038123082152246246e-01 9.729399066042125899e-01
3.916044196772275399e+01 4.115925407302417938e+01 4.298961063878422095e+01 8.881274501765400453e-01 9.695455108764047258e-01
4.026838487175724168e+01 4.118206041478203616e+01 4.172516343557581564e+01 8.840195248119215865e-01 9.520840029161835583e-01
3.953915219068101550e+01 4.077739278431739933e+01 4.196926847102596980e+01 8.649954926095410057e-01 9.414249874177172961e-01
3.930461866802307469e+01 4.058801909697180577e+01 4.136867362374134416e+01 8.508477623729505668e-01 9.175377594405421666e-01
3.949538870597090323e+01 4.096641153304251048e+01 4.162185542009211048e+01 8.736219899345831763e-01 9.438042352341284857e-01
3.997182137231746424e+01 4.076513513995556082e+01 4.209847327113651971e+01 8.617426391483897774e-01 9.327891092664519768e-01
3.915776151139926498e+01 4.094031778711406133e+01 4.276435971518643697e+01 8.769521433369261709e-01 9.607048093683556722e-01
3.993448602647676893e+01 4.047542122030246503e+01 4.091119335917093025e+01 8.417729880430628864e-01 9.024286145036423123e-01
3.918588141735574482e+01 4.075283898952021389e+01 4.266193578342105752e+01 8.643796853612525366e-01 9.456792048957833874e-01
3.951094348765465014e+01 4.070148590714830306e+01 4.258489347744459508e+01 8.605027777930548405e-01 9.403862570153325162e-01
4.002252229902188674e+01 4.143282317705585882e+01 4.294356455311591247e+01 8.990477716018731025e-01 9.734137188492695270e-01
3.991960468800902362e+01 4.039258504799290961e+01 4.113315029083623386e+01 8.368285234839737408e-01 8.978764098981656394e-01
4.031802597442247560e+01 4.111070441558979383e+01 4.226429801558423094e+01 8.810516450515699649e-01 9.523154735774944646e-01
4.064384843853749629e+01 4.131007051188948509e+01 4.246265038705868022e+01 8.911784152341214460e-01 9.617961835858537256e-01
3.942563286617433249e+01 4.112826463963001089e+01 4.198519492334589387e+01 8.832894022900866782e-01 9.555501779926340866e-01
3.965104798838111577e+01 4.026382252803252015e+01 4.119014174790363114e+01 8.288219817887056973e-01 8.897746509586206276e-01
3.929057114809572937e+01 4.013112023180975996e+01 4.182353290795128942e+01 8.225618262836162931e-01 8.917176853443168350e-01
4.014489039162821626e+01 4.070592402383431363e+01 4.149834237876441279e+01 8.566706022297476686e-01 9.215944440040783059e-01
4.096983613495435606e+01 4.173187893243059676e+01 4.277555457162423380e+01 9.115379072348740452e-01 9.798514419114512375e-01
3.906831465387983826e+01 3.966837900003059758e+01 3.996178645772888416e+01 7.847757743437739908e-01 8.325283430303421772e-01
3.971963716656100019e+01 4.078258274617496681e+01 4.216504960287188908e+01 8.646608706957072954e-01 9.400425396071668827e-01
3.931130692063214127e+01 4.021673732622403463e+01 4.062862861124713731e+01 8.252208955725844897e-01 8.836345212490380741e-01
3.939626712908828665e+01 4.032647851608371070e+01 4.104045387400139333e+01 8.334277636973416170e-01 8.958497024663146791e-01
3.936218788345636455e+01 4.092187988811438260e+01 4.247091853324202049e+01 8.741184479381136629e-01 9.534650915661148085e-01
3.972548559694152459e+01 4.062263896351002046e+01 4.159994745893504131e+01 8.532329777850177210e-01 9.218923266399906558e-01
3.963723649732185805e+01 4.094903517514647007e+01 4.285663236477826388e+01 8.750516974180835295e-01 9.562434686008713935e-01
3.970382771148703682e+01 4.115268657646011974e+01 4.180155698059387248e+01 8.837333309436813389e-01 9.543828249586047141e-01
3.983602483260720817e+01 4.105796096753698521e+01 4.199198332226407615e+01 8.784079137188709474e-01 9.490996645352960392e-01
4.104610457020140757e+01 4.152238889416048551e+01 4.205416313778849968e+01 9.007822046024005491e-01 9.676869301120575306e-01
3.968951956120432101e+01 4.038877310691314193e+01 4.211901858933112663e+01 8.398711130143309278e-01 9.133465911854238284e-01
4.075846889677193730e+01 4.111115490509697423e+01 4.190115197857774376e+01 8.798662137900018498e-01 9.472896968887821734e-01
4.007973876153726422e+01 4.139039605514341957e+01 4.231429069416331856e+01 8.958988383319805848e-01 9.668014657511436738e-01
3.900494180746036221e+01 4.147736413875726669e+01 4.266573950249072311e+01 9.038415050348457269e-01 9.786364352781816711e-01
3.960243190063818730e+01 4.129363879149273941e+01 4.284758962572240648e+01 8.953215925795601215e-01 9.760184889009657638e-01
4.009509477883546680e+01 4.090013133134750944e+01 4.218691465649187222e+01 8.695880604985284368e-01 9.411997889746183121e-01
4.188782247261030989e+01 4.240343327498756310e+01 4.294842266563377819e+01 9.368519266067523166e-01 9.930152546207929865e-01
3.918735420156458815e+01 4.004431599143793363e+01 4.181573727163112864e+01 8.169735153909876146e-01 8.862860970697804541e-01
